TITLE = "Grid: prim/mr_v4.2_no_tail_wing_v2_wing_set_0.17_targ_coarse_lvl_2.grid, Pointdata: sol/sol.pval.unsteady_i=2100_t=4.20000000e-01" 
VARIABLES = "Y", fx, fy, fz, mx, my, mz
#
# Force distributions of the components 
#
ZONE T="DISTR      Wing", F=POINT 
1.923936e+00   0.000000e+00   0.000000e+00	0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1.963488e+00   2.881160e+03   -3.440260e+02	3.498448e+04   6.943321e+04   1.113584e+04   -6.650614e+03
2.003041e+00   2.821304e+03   -3.193584e+02	3.508477e+04   7.102013e+04   1.085229e+04   -6.718463e+03
2.042593e+00   2.708082e+03   -3.072513e+02	3.515881e+04   7.255942e+04   1.071560e+04   -6.690960e+03
2.082145e+00   2.598021e+03   -2.974716e+02	3.529811e+04   7.423938e+04   1.061763e+04   -6.644731e+03
2.121697e+00   2.498048e+03   -2.984316e+02	3.537826e+04   7.580708e+04   1.050695e+04   -6.593335e+03
2.161249e+00   2.439166e+03   -2.975044e+02	3.546440e+04   7.739527e+04   1.037263e+04   -6.609437e+03
2.200801e+00   2.400754e+03   -3.021632e+02	3.549338e+04   7.886270e+04   1.011666e+04   -6.640489e+03
2.240353e+00   2.299468e+03   -3.081172e+02	3.552276e+04   8.033350e+04   9.955820e+03   -6.557904e+03
2.279905e+00   2.237066e+03   -3.005779e+02	3.553273e+04   8.176124e+04   9.837710e+03   -6.540202e+03
2.319458e+00   2.158463e+03   -2.960508e+02	3.556065e+04   8.323171e+04   9.728300e+03   -6.512767e+03
2.359010e+00   2.143096e+03   -3.054086e+02	3.555524e+04   8.462692e+04   9.538381e+03   -6.556073e+03
2.398562e+00   2.110556e+03   -3.137573e+02	3.560015e+04   8.614019e+04   9.406695e+03   -6.564467e+03
2.438114e+00   2.128779e+03   -3.198766e+02	3.557917e+04   8.749725e+04   9.271995e+03   -6.689946e+03
2.477666e+00   2.061336e+03   -3.184252e+02	3.552959e+04   8.878274e+04   9.140765e+03   -6.642187e+03
2.517218e+00   2.032019e+03   -3.335240e+02	3.551429e+04   9.015005e+04   9.037606e+03   -6.620844e+03
2.556770e+00   1.941488e+03   -3.266812e+02	3.551899e+04   9.156550e+04   9.045828e+03   -6.513274e+03
2.596322e+00   1.885130e+03   -3.361421e+02	3.551980e+04   9.297133e+04   8.966556e+03   -6.465143e+03
2.635875e+00   1.847800e+03   -3.357197e+02	3.548721e+04   9.429033e+04   8.891842e+03   -6.448803e+03
2.675427e+00   1.841228e+03   -3.582905e+02	3.546135e+04   9.562531e+04   8.792821e+03   -6.477707e+03
2.714979e+00   1.801474e+03   -3.667081e+02	3.542489e+04   9.692942e+04   8.709871e+03   -6.424312e+03
2.754531e+00   1.776286e+03   -3.729103e+02	3.537503e+04   9.819312e+04   8.550407e+03   -6.433684e+03
2.794083e+00   1.751863e+03   -3.757122e+02	3.533330e+04   9.947317e+04   8.464067e+03   -6.445847e+03
2.833635e+00   1.755479e+03   -3.883659e+02	3.532277e+04   1.008411e+05   8.471870e+03   -6.490608e+03
2.873187e+00   1.711307e+03   -4.020843e+02	3.526579e+04   1.020757e+05   8.307657e+03   -6.424305e+03
2.912739e+00   1.680161e+03   -4.061718e+02	3.520572e+04   1.032944e+05   8.309078e+03   -6.390140e+03
2.952292e+00   1.641324e+03   -4.137196e+02	3.516012e+04   1.045516e+05   8.257753e+03   -6.350333e+03
2.991844e+00   1.583598e+03   -4.152090e+02	3.512158e+04   1.058263e+05   8.132660e+03   -6.256442e+03
3.031396e+00   1.580670e+03   -4.234583e+02	3.501776e+04   1.069004e+05   7.951486e+03   -6.290844e+03
3.070948e+00   1.551348e+03   -4.351182e+02	3.498264e+04   1.081776e+05   7.953731e+03   -6.254094e+03
3.110500e+00   1.539734e+03   -4.448253e+02	3.497869e+04   1.095484e+05   7.925181e+03   -6.268391e+03
3.150052e+00   1.489668e+03   -4.584661e+02	3.493103e+04   1.107815e+05   7.891624e+03   -6.141827e+03
3.189604e+00   1.476726e+03   -4.722953e+02	3.486624e+04   1.119588e+05   7.803625e+03   -6.139795e+03
3.229156e+00   1.476401e+03   -4.799869e+02	3.482227e+04   1.131940e+05   7.721602e+03   -6.195288e+03
3.268709e+00   1.466069e+03   -4.922714e+02	3.477607e+04   1.144199e+05   7.638147e+03   -6.200344e+03
3.308261e+00   1.416878e+03   -4.960888e+02	3.476541e+04   1.157601e+05   7.644993e+03   -6.091380e+03
