TITLE = "Grid: prim/mr_v4.2_no_tail_wing_v2_wing_set_0.17_targ_coarse_lvl_2.grid, Pointdata: sol/sol.pval.unsteady_i=2800_t=5.60000000e-01" 
VARIABLES = "Y", fx, fy, fz, mx, my, mz
#
# Force distributions of the components 
#
ZONE T="DISTR      Wing", F=POINT 
1.923936e+00   0.000000e+00   0.000000e+00	0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1.963488e+00   2.838811e+03   -2.846873e+02	3.373535e+04   6.697951e+04   9.321718e+03   -6.693481e+03
2.003041e+00   2.779395e+03   -2.599383e+02	3.383334e+04   6.851230e+04   9.034815e+03   -6.760164e+03
2.042593e+00   2.666772e+03   -2.475973e+02	3.390328e+04   6.999350e+04   8.896287e+03   -6.731331e+03
2.082145e+00   2.557256e+03   -2.379150e+02	3.404072e+04   7.161982e+04   8.796674e+03   -6.684536e+03
2.121697e+00   2.458010e+03   -2.388046e+02	3.411928e+04   7.313417e+04   8.684207e+03   -6.632419e+03
2.161249e+00   2.400060e+03   -2.375893e+02	3.420517e+04   7.467180e+04   8.548254e+03   -6.648695e+03
2.200801e+00   2.362464e+03   -2.421892e+02	3.423270e+04   7.608603e+04   8.290809e+03   -6.679443e+03
2.240353e+00   2.261969e+03   -2.483554e+02	3.426114e+04   7.750468e+04   8.129846e+03   -6.596237e+03
2.279905e+00   2.200384e+03   -2.409478e+02	3.427126e+04   7.888270e+04   8.011842e+03   -6.578319e+03
2.319458e+00   2.122720e+03   -2.361553e+02	3.429944e+04   8.030363e+04   7.904039e+03   -6.551290e+03
2.359010e+00   2.108452e+03   -2.458422e+02	3.429385e+04   8.164836e+04   7.716401e+03   -6.594529e+03
2.398562e+00   2.077019e+03   -2.544974e+02	3.434065e+04   8.311614e+04   7.585375e+03   -6.603253e+03
2.438114e+00   2.095847e+03   -2.603381e+02	3.431971e+04   8.442325e+04   7.452617e+03   -6.728499e+03
2.477666e+00   2.029596e+03   -2.590859e+02	3.427272e+04   8.566519e+04   7.323269e+03   -6.681826e+03
2.517218e+00   2.001253e+03   -2.744103e+02	3.425749e+04   8.698279e+04   7.223193e+03   -6.660423e+03
2.556770e+00   1.911585e+03   -2.673351e+02	3.426264e+04   8.834945e+04   7.234208e+03   -6.553356e+03
2.596322e+00   1.855928e+03   -2.770037e+02	3.426383e+04   8.970639e+04   7.159530e+03   -6.505169e+03
2.635875e+00   1.819546e+03   -2.765510e+02	3.423270e+04   9.097941e+04   7.088122e+03   -6.489537e+03
2.675427e+00   1.813875e+03   -2.993878e+02	3.420762e+04   9.226668e+04   6.991489e+03   -6.518991e+03
2.714979e+00   1.775200e+03   -3.076245e+02	3.417372e+04   9.352787e+04   6.913388e+03   -6.466426e+03
2.754531e+00   1.750902e+03   -3.140068e+02	3.412457e+04   9.474390e+04   6.758205e+03   -6.476590e+03
2.794083e+00   1.727521e+03   -3.170686e+02	3.408316e+04   9.597525e+04   6.675257e+03   -6.489577e+03
2.833635e+00   1.732270e+03   -3.296233e+02	3.407357e+04   9.729617e+04   6.687322e+03   -6.535438e+03
2.873187e+00   1.688864e+03   -3.435370e+02	3.401912e+04   9.848855e+04   6.528290e+03   -6.470115e+03
2.912739e+00   1.658282e+03   -3.477287e+02	3.395947e+04   9.965891e+04   6.534721e+03   -6.435882e+03
2.952292e+00   1.620099e+03   -3.551557e+02	3.391420e+04   1.008677e+05   6.486959e+03   -6.396721e+03
2.991844e+00   1.563057e+03   -3.565899e+02	3.387760e+04   1.020987e+05   6.367000e+03   -6.303408e+03
3.031396e+00   1.561031e+03   -3.650912e+02	3.377349e+04   1.031226e+05   6.190804e+03   -6.338888e+03
3.070948e+00   1.532751e+03   -3.765339e+02	3.374063e+04   1.043572e+05   6.198112e+03   -6.303446e+03
3.110500e+00   1.521975e+03   -3.867377e+02	3.373702e+04   1.056799e+05   6.173656e+03   -6.318996e+03
3.150052e+00   1.472963e+03   -4.001488e+02	3.369093e+04   1.068685e+05   6.144652e+03   -6.193947e+03
3.189604e+00   1.460430e+03   -4.140290e+02	3.362657e+04   1.079980e+05   6.062419e+03   -6.192250e+03
3.229156e+00   1.461096e+03   -4.219283e+02	3.358498e+04   1.091918e+05   5.985117e+03   -6.249384e+03
3.268709e+00   1.451684e+03   -4.343606e+02	3.354182e+04   1.103785e+05   5.907510e+03   -6.255918e+03
3.308261e+00   1.402874e+03   -4.378738e+02	3.352892e+04   1.116621e+05   5.920531e+03   -6.147006e+03
3.347813e+00   1.378211e+03   -4.441501e+02	3.344495e+04   1.127067e+05   5.779466e+03   -6.113625e+03
3.387365e+00   1.359302e+03   -4.670079e+02	3.339589e+04   1.138649e+05   5.745433e+03   -6.077207e+03
3.426917e+00   1.354790e+03   -4.688166e+02	3.339685e+04   1.151880e+05   5.700700e+03   -6.122297e+03
3.466469e+00   1.335694e+03   -4.808513e+02	3.333785e+04   1.163040e+05   5.685267e+03   -6.066771e+03
3.506021e+00   1.310016e+03   -4.917293e+02	3.327433e+04   1.174011e+05   5.660765e+03   -6.019271e+03
3.545574e+00   1.303884e+03   -4.998673e+02	3.323660e+04   1.185825e+05   5.577852e+03   -6.041827e+03
3.585126e+00   1.302019e+03   -5.191553e+02	3.319792e+04   1.197599e+05   5.545307e+03   -6.051809e+03
3.624678e+00   1.273194e+03   -5.302154e+02	3.312726e+04   1.208169e+05   5.466843e+03   -5.977093e+03
3.664230e+00   1.250411e+03   -5.355051e+02	3.306400e+04   1.218944e+05   5.314983e+03   -5.935526e+03
3.703782e+00   1.232402e+03   -5.469264e+02	3.301904e+04   1.230372e+05   5.285500e+03   -5.919601e+03
3.743334e+00   1.222378e+03   -5.498484e+02	3.297809e+04   1.241884e+05   5.219056e+03   -5.915938e+03
3.782886e+00   1.169701e+03   -5.610263e+02	3.291243e+04   1.252452e+05   5.207602e+03   -5.757503e+03
3.822438e+00   1.170404e+03   -5.728260e+02	3.289356e+04   1.264748e+05   5.124540e+03   -5.787460e+03
3.861991e+00   1.147160e+03   -5.830735e+02	3.284380e+04   1.275836e+05   5.111714e+03   -5.722169e+03
3.901543e+00   1.135693e+03   -5.916934e+02	3.277404e+04   1.286121e+05   4.969703e+03   -5.719569e+03
3.941095e+00   1.151881e+03   -6.024488e+02	3.272138e+04   1.297017e+05   4.925392e+03   -5.810205e+03
3.980647e+00   1.129989e+03   -6.081544e+02	3.265892e+04   1.307467e+05   4.840318e+03   -5.750474e+03
4.020199e+00   1.152339e+03   -6.223511e+02	3.262002e+04   1.318828e+05   4.745292e+03   -5.866027e+03
4.059751e+00   1.120029e+03   -6.343219e+02	3.257996e+04   1.330129e+05   4.648435e+03   -5.762884e+03
4.099303e+00   1.113836e+03   -6.476467e+02	3.252395e+04   1.340726e+05   4.524326e+03   -5.760450e+03
4.138855e+00   1.099046e+03   -6.511256e+02	3.248167e+04   1.351847e+05   4.501241e+03   -5.738859e+03
4.178408e+00   1.100055e+03   -6.587489e+02	3.241116e+04   1.361737e+05   4.384911e+03   -5.781507e+03
4.217960e+00   1.078770e+03   -6.624889e+02	3.233352e+04   1.371281e+05   4.303606e+03   -5.714671e+03
4.257512e+00   1.071647e+03   -6.828000e+02	3.229792e+04   1.382585e+05   4.233768e+03   -5.700483e+03
4.297064e+00   1.047498e+03   -6.891222e+02	3.224220e+04   1.392983e+05   4.119371e+03   -5.643454e+03
4.336616e+00   1.013863e+03   -6.963694e+02	3.220584e+04   1.404145e+05   4.046915e+03   -5.536581e+03
4.376168e+00   1.011038e+03   -7.055032e+02	3.214882e+04   1.414402e+05   3.952522e+03   -5.550029e+03
