TITLE = "Grid: prim/mr_v4.2_no_tail_wing_v2_wing_set_0.17_targ_coarse_lvl_2.grid, Pointdata: sol/sol.pval.unsteady_i=1200_t=2.4000000e-01" 
VARIABLES = "Y", fx, fy, fz, mx, my, mz
#
# Force distributions of the components 
#
ZONE T="DISTR      Wing", F=POINT 
1.923936e+00   0.000000e+00   0.000000e+00	0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1.963488e+00   2.480468e+03   -7.599466e+02	4.880476e+04   9.652130e+04   4.250041e+04   -4.949881e+03
2.003041e+00   2.408029e+03   -7.356033e+02	4.893964e+04   9.872446e+04   4.232332e+04   -4.976369e+03
2.042593e+00   2.283665e+03   -7.241929e+02	4.908018e+04   1.009479e+05   4.225801e+04   -4.916434e+03
2.082145e+00   2.168423e+03   -7.172667e+02	4.925360e+04   1.032507e+05   4.219661e+04   -4.839046e+03
2.121697e+00   2.059669e+03   -7.197980e+02	4.935574e+04   1.054187e+05   4.210958e+04   -4.750940e+03
2.161249e+00   1.990250e+03   -7.195071e+02	4.944763e+04   1.075731e+05   4.198731e+04   -4.728803e+03
2.200801e+00   1.941307e+03   -7.239166e+02	4.948711e+04   1.096175e+05   4.174395e+04   -4.722616e+03
2.240353e+00   1.829819e+03   -7.285302e+02	4.951851e+04   1.116478e+05   4.159018e+04   -4.605887e+03
2.279905e+00   1.759941e+03   -7.210298e+02	4.952214e+04   1.136159e+05   4.146459e+04   -4.553236e+03
2.319458e+00   1.672716e+03   -7.170937e+02	4.953719e+04   1.156105e+05   4.132726e+04   -4.485543e+03
2.359010e+00   1.644093e+03   -7.240838e+02	4.951958e+04   1.175312e+05   4.110107e+04   -4.489125e+03
2.398562e+00   1.603555e+03   -7.323936e+02	4.957020e+04   1.196119e+05   4.095423e+04   -4.460041e+03
2.438114e+00   1.621654e+03   -7.391777e+02	4.955134e+04   1.215273e+05   4.078635e+04   -4.565742e+03
2.477666e+00   1.547689e+03   -7.383077e+02	4.949246e+04   1.233437e+05   4.061201e+04   -4.484158e+03
2.517218e+00   1.508348e+03   -7.540829e+02	4.946887e+04   1.252441e+05   4.048103e+04   -4.415830e+03
2.556770e+00   1.414641e+03   -7.506151e+02	4.948000e+04   1.272297e+05   4.044828e+04   -4.272558e+03
2.596322e+00   1.356199e+03   -7.592472e+02	4.947647e+04   1.291775e+05   4.030448e+04   -4.202918e+03
2.635875e+00   1.311603e+03   -7.598056e+02	4.943642e+04   1.310299e+05   4.019496e+04   -4.147271e+03
2.675427e+00   1.299885e+03   -7.838215e+02	4.941626e+04   1.329338e+05   4.005788e+04   -4.138548e+03
2.714979e+00   1.255964e+03   -7.933030e+02	4.937371e+04   1.347750e+05   3.990463e+04   -4.055157e+03
2.754531e+00   1.225638e+03   -8.000547e+02	4.931578e+04   1.365693e+05   3.968336e+04   -4.028161e+03
2.794083e+00   1.193776e+03   -8.017721e+02	4.928487e+04   1.384321e+05   3.955503e+04   -4.004669e+03
2.833635e+00   1.186495e+03   -8.137174e+02	4.927316e+04   1.403500e+05   3.950749e+04   -4.004100e+03
2.873187e+00   1.141911e+03   -8.311000e+02	4.921319e+04   1.421296e+05   3.926907e+04   -3.905049e+03
2.912739e+00   1.112630e+03   -8.375929e+02	4.916089e+04   1.439246e+05   3.919098e+04   -3.852852e+03
2.952292e+00   1.072718e+03   -8.473599e+02	4.912337e+04   1.457591e+05   3.909419e+04   -3.783273e+03
2.991844e+00   1.015137e+03   -8.507952e+02	4.909437e+04   1.476162e+05   3.891128e+04   -3.666105e+03
3.031396e+00   1.004682e+03   -8.598966e+02	4.900302e+04   1.492823e+05   3.866978e+04   -3.657154e+03
