TITLE = "Grid: prim/mr_v4.2_no_tail_wing_v2_wing_set_0.17_targ_coarse_lvl_2.grid, Pointdata: sol/sol.pval.unsteady_i=3200_t=6.40000000e-01" 
VARIABLES = "Y", fx, fy, fz, mx, my, mz
#
# Force distributions of the components 
#
ZONE T="DISTR      Wing", F=POINT 
1.923936e+00   0.000000e+00   0.000000e+00	0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1.963488e+00   2.838114e+03   -2.781168e+02	3.352484e+04   6.656587e+04   8.886180e+03   -6.711110e+03
2.003041e+00   2.778843e+03   -2.533550e+02	3.362307e+04   6.809080e+04   8.598537e+03   -6.778050e+03
2.042593e+00   2.666304e+03   -2.409843e+02	3.369162e+04   6.956085e+04   8.459016e+03   -6.749342e+03
2.082145e+00   2.556845e+03   -2.311907e+02	3.382864e+04   7.117787e+04   8.358776e+03   -6.702714e+03
2.121697e+00   2.457717e+03   -2.321375e+02	3.390709e+04   7.268360e+04   8.245719e+03   -6.650834e+03
2.161249e+00   2.399881e+03   -2.308302e+02	3.399267e+04   7.421212e+04   8.109122e+03   -6.667410e+03
2.200801e+00   2.362435e+03   -2.354287e+02	3.402020e+04   7.561796e+04   7.850942e+03   -6.698474e+03
2.240353e+00   2.262055e+03   -2.415942e+02	3.404847e+04   7.702778e+04   7.689463e+03   -6.615481e+03
2.279905e+00   2.200573e+03   -2.341797e+02	3.405871e+04   7.839765e+04   7.571057e+03   -6.597808e+03
2.319458e+00   2.123017e+03   -2.293390e+02	3.408686e+04   7.981008e+04   7.463129e+03   -6.571110e+03
2.359010e+00   2.108922e+03   -2.390260e+02	3.408155e+04   8.114704e+04   7.275536e+03   -6.614649e+03
2.398562e+00   2.077585e+03   -2.477241e+02	3.412815e+04   8.260593e+04   7.144200e+03   -6.623605e+03
2.438114e+00   2.096455e+03   -2.534975e+02	3.410717e+04   8.390451e+04   7.011229e+03   -6.749065e+03
2.477666e+00   2.030235e+03   -2.521636e+02	3.405952e+04   8.513636e+04   6.882024e+03   -6.702505e+03
2.517218e+00   2.001994e+03   -2.675344e+02	3.404408e+04   8.644499e+04   6.782063e+03   -6.681324e+03
2.556770e+00   1.912440e+03   -2.603836e+02	3.404974e+04   8.780447e+04   6.793190e+03   -6.574675e+03
2.596322e+00   1.856829e+03   -2.700559e+02	3.405106e+04   8.915332e+04   6.719096e+03   -6.526636e+03
2.635875e+00   1.820437e+03   -2.695453e+02	3.401873e+04   9.041472e+04   6.647874e+03   -6.511036e+03
2.675427e+00   1.814907e+03   -2.923807e+02	3.399440e+04   9.169551e+04   6.551379e+03   -6.540945e+03
2.714979e+00   1.776225e+03   -3.005140e+02	3.395961e+04   9.294582e+04   6.474018e+03   -6.488375e+03
2.754531e+00   1.752053e+03   -3.069526e+02	3.391095e+04   9.415473e+04   6.319291e+03   -6.498940e+03
2.794083e+00   1.728792e+03   -3.099914e+02	3.386968e+04   9.537797e+04   6.236901e+03   -6.512235e+03
2.833635e+00   1.733648e+03   -3.224938e+02	3.385979e+04   9.668957e+04   6.249685e+03   -6.558387e+03
2.873187e+00   1.690198e+03   -3.363475e+02	3.380444e+04   9.787087e+04   6.091380e+03   -6.493091e+03
2.912739e+00   1.659707e+03   -3.404889e+02	3.374575e+04   9.903551e+04   6.098582e+03   -6.459174e+03
2.952292e+00   1.621547e+03   -3.479113e+02	3.370049e+04   1.002358e+05   6.051492e+03   -6.420209e+03
2.991844e+00   1.564418e+03   -3.492680e+02	3.366262e+04   1.014545e+05   5.932388e+03   -6.326729e+03
3.031396e+00   1.562577e+03   -3.577499e+02	3.355944e+04   1.024727e+05   5.756812e+03   -6.362800e+03
3.070948e+00   1.534350e+03   -3.692390e+02	3.352604e+04   1.036972e+05   5.764981e+03   -6.327531e+03
3.110500e+00   1.523695e+03   -3.793495e+02	3.352299e+04   1.050131e+05   5.741386e+03   -6.343505e+03
3.150052e+00   1.474708e+03   -3.927310e+02	3.347571e+04   1.061895e+05   5.713085e+03   -6.218560e+03
3.189604e+00   1.462126e+03   -4.064836e+02	3.341080e+04   1.073087e+05   5.631942e+03   -6.216849e+03
3.229156e+00   1.462918e+03   -4.144486e+02	3.336989e+04   1.084961e+05   5.555608e+03   -6.274442e+03
3.268709e+00   1.453394e+03   -4.267449e+02	3.332492e+04   1.096683e+05   5.479556e+03   -6.280615e+03
3.308261e+00   1.404777e+03   -4.303204e+02	3.331359e+04   1.109486e+05   5.493256e+03   -6.172448e+03
3.347813e+00   1.380076e+03   -4.364829e+02	3.322879e+04   1.119818e+05   5.353453e+03   -6.138993e+03
3.387365e+00   1.361295e+03   -4.593775e+02	3.318025e+04   1.131332e+05   5.320435e+03   -6.103079e+03
3.426917e+00   1.356848e+03   -4.611773e+02	3.318115e+04   1.144476e+05   5.276767e+03   -6.148487e+03
3.466469e+00   1.337749e+03   -4.731052e+02	3.312152e+04   1.155528e+05   5.262495e+03   -6.092928e+03
