TITLE = "Grid: prim/mr_v4.2_no_tail_wing_v2_wing_set_0.17_targ_coarse_lvl_2.grid, Pointdata: sol/sol.pval.unsteady_i=1100_t=2.2000000e-01" 
VARIABLES = "Y", fx, fy, fz, mx, my, mz
#
# Force distributions of the components 
#
ZONE T="DISTR      Wing", F=POINT 
1.923936e+00   0.000000e+00   0.000000e+00	0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1.963488e+00   2.451817e+03   -1.027565e+03	5.544003e+04   1.095228e+05   5.533407e+04   -4.378558e+03
2.003041e+00   2.371750e+03   -1.002454e+03	5.558960e+04   1.120182e+05   5.520001e+04   -4.391338e+03
2.042593e+00   2.242153e+03   -9.917871e+02	5.576436e+04   1.145751e+05   5.517058e+04   -4.323732e+03
2.082145e+00   2.123341e+03   -9.850077e+02	5.595454e+04   1.171777e+05   5.512477e+04   -4.237689e+03
2.121697e+00   2.009396e+03   -9.879902e+02	5.606667e+04   1.196331e+05   5.504685e+04   -4.139395e+03
2.161249e+00   1.934877e+03   -9.881146e+02	5.617143e+04   1.220814e+05   5.492939e+04   -4.106934e+03
2.200801e+00   1.880321e+03   -9.918845e+02	5.621599e+04   1.244036e+05   5.468950e+04   -4.090137e+03
2.240353e+00   1.763727e+03   -9.952218e+02	5.625356e+04   1.267148e+05   5.453193e+04   -3.965826e+03
2.279905e+00   1.689544e+03   -9.871717e+02	5.625956e+04   1.289555e+05   5.439525e+04   -3.904233e+03
2.319458e+00   1.597701e+03   -9.834770e+02	5.628173e+04   1.312338e+05   5.423702e+04   -3.825489e+03
2.359010e+00   1.561723e+03   -9.885485e+02	5.626587e+04   1.334263e+05   5.398443e+04   -3.817436e+03
2.398562e+00   1.515331e+03   -9.958337e+02	5.631225e+04   1.357645e+05   5.382486e+04   -3.775844e+03
2.438114e+00   1.530511e+03   -1.002491e+03	5.628597e+04   1.379293e+05   5.363864e+04   -3.873592e+03
2.477666e+00   1.452117e+03   -1.000782e+03	5.622269e+04   1.400017e+05   5.343696e+04   -3.780831e+03
2.517218e+00   1.409404e+03   -1.017108e+03	5.621380e+04   1.422066e+05   5.328254e+04   -3.703182e+03
2.556770e+00   1.310217e+03   -1.013766e+03	5.619924e+04   1.443940e+05   5.323476e+04   -3.540230e+03
2.596322e+00   1.248218e+03   -1.021282e+03	5.618904e+04   1.465909e+05   5.306019e+04   -3.461679e+03
2.635875e+00   1.200910e+03   -1.021873e+03	5.616491e+04   1.487516e+05   5.291800e+04   -3.398255e+03
2.675427e+00   1.184330e+03   -1.045693e+03	5.612930e+04   1.508812e+05   5.276552e+04   -3.373644e+03
2.714979e+00   1.138548e+03   -1.055261e+03	5.608953e+04   1.529966e+05   5.257460e+04   -3.283326e+03
2.754531e+00   1.106891e+03   -1.063069e+03	5.604528e+04   1.550954e+05   5.231678e+04   -3.250236e+03
2.794083e+00   1.071870e+03   -1.063469e+03	5.602424e+04   1.572525e+05   5.215772e+04   -3.218425e+03
2.833635e+00   1.058576e+03   -1.074624e+03	5.601024e+04   1.594315e+05   5.208047e+04   -3.201846e+03
2.873187e+00   1.013329e+03   -1.093673e+03	5.595129e+04   1.614816e+05   5.180261e+04   -3.094097e+03
2.912739e+00   9.829033e+02   -1.099217e+03	5.588793e+04   1.635117e+05   5.168965e+04   -3.034365e+03
2.952292e+00   9.413367e+02   -1.110229e+03	5.585966e+04   1.656406e+05   5.157130e+04   -2.954855e+03
2.991844e+00   8.843388e+02   -1.114643e+03	5.583611e+04   1.677815e+05   5.135319e+04   -2.835421e+03
3.031396e+00   8.675512e+02   -1.122266e+03	5.573324e+04   1.696800e+05   5.108669e+04   -2.804828e+03
3.070948e+00   8.315034e+02   -1.134591e+03	5.571817e+04   1.718410e+05   5.095982e+04   -2.730469e+03
3.110500e+00   8.118299e+02   -1.146131e+03	5.573020e+04   1.740840e+05   5.086069e+04   -2.690852e+03
3.150052e+00   7.513434e+02   -1.159919e+03	5.569379e+04   1.761760e+05   5.073313e+04   -2.510450e+03
3.189604e+00   7.430661e+02   -1.178755e+03	5.565003e+04   1.782449e+05   5.052126e+04   -2.489064e+03
3.229156e+00   7.343715e+02   -1.186652e+03	5.559788e+04   1.802783e+05   5.032870e+04   -2.491800e+03
