TITLE = "Grid: prim/mr_v4.2_no_tail_wing_v2_wing_set_0.17_targ_coarse_lvl_2.grid, Pointdata: sol/sol.pval.unsteady_i=3000_t=6.00000000e-01" 
VARIABLES = "Y", fx, fy, fz, mx, my, mz
#
# Force distributions of the components 
#
ZONE T="DISTR      Wing", F=POINT 
1.923936e+00   0.000000e+00   0.000000e+00	0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1.963488e+00   2.832060e+03   -2.768007e+02	3.356294e+04   6.664079e+04   9.065667e+03   -6.697885e+03
2.003041e+00   2.772746e+03   -2.520331e+02	3.366129e+04   6.816745e+04   8.778272e+03   -6.764491e+03
2.042593e+00   2.660151e+03   -2.396748e+02	3.373005e+04   6.963942e+04   8.639018e+03   -6.735425e+03
2.082145e+00   2.550659e+03   -2.299031e+02	3.386707e+04   7.125799e+04   8.538928e+03   -6.688442e+03
2.121697e+00   2.451484e+03   -2.308520e+02	3.394540e+04   7.276498e+04   8.425970e+03   -6.636156e+03
2.161249e+00   2.393610e+03   -2.295499e+02	3.403106e+04   7.429517e+04   8.289586e+03   -6.652383e+03
2.200801e+00   2.356112e+03   -2.341492e+02	3.405849e+04   7.570230e+04   8.031610e+03   -6.683053e+03
2.240353e+00   2.255702e+03   -2.403284e+02	3.408691e+04   7.711398e+04   7.870351e+03   -6.599701e+03
2.279905e+00   2.194183e+03   -2.329271e+02	3.409699e+04   7.848499e+04   7.752116e+03   -6.581641e+03
2.319458e+00   2.116606e+03   -2.280786e+02	3.412517e+04   7.989899e+04   7.644301e+03   -6.554611e+03
2.359010e+00   2.102477e+03   -2.377591e+02	3.411984e+04   8.123741e+04   7.456802e+03   -6.597787e+03
2.398562e+00   2.071103e+03   -2.465019e+02	3.416655e+04   8.269809e+04   7.325765e+03   -6.606334e+03
2.438114e+00   2.089960e+03   -2.522745e+02	3.414546e+04   8.399792e+04   7.192856e+03   -6.731479e+03
2.477666e+00   2.023720e+03   -2.509538e+02	3.409793e+04   8.523158e+04   7.063836e+03   -6.684567e+03
2.517218e+00   1.995450e+03   -2.663334e+02	3.408257e+04   8.654193e+04   6.963980e+03   -6.662996e+03
2.556770e+00   1.905848e+03   -2.591896e+02	3.408784e+04   8.790192e+04   6.975228e+03   -6.555894e+03
2.596322e+00   1.850248e+03   -2.688586e+02	3.408936e+04   8.925279e+04   6.901162e+03   -6.507599e+03
2.635875e+00   1.813794e+03   -2.683342e+02	3.405670e+04   9.051482e+04   6.830136e+03   -6.491520e+03
2.675427e+00   1.808281e+03   -2.912498e+02	3.403290e+04   9.179858e+04   6.733777e+03   -6.521141e+03
2.714979e+00   1.769571e+03   -2.993556e+02	3.399801e+04   9.305009e+04   6.656371e+03   -6.468197e+03
2.754531e+00   1.745365e+03   -3.058074e+02	3.394931e+04   9.426042e+04   6.501653e+03   -6.478367e+03
2.794083e+00   1.722104e+03   -3.088604e+02	3.390843e+04   9.548628e+04   6.419256e+03   -6.491385e+03
2.833635e+00   1.726898e+03   -3.213612e+02	3.389850e+04   9.679927e+04   6.432146e+03   -6.537073e+03
2.873187e+00   1.683371e+03   -3.352224e+02	3.384239e+04   9.797994e+04   6.273877e+03   -6.471202e+03
2.912739e+00   1.652893e+03   -3.393783e+02	3.378397e+04   9.914684e+04   6.281031e+03   -6.436997e+03
2.952292e+00   1.614752e+03   -3.468166e+02	3.373897e+04   1.003494e+05   6.233952e+03   -6.397779e+03
2.991844e+00   1.557613e+03   -3.481995e+02	3.370132e+04   1.015703e+05   6.114902e+03   -6.303959e+03
3.031396e+00   1.555755e+03   -3.566862e+02	3.359828e+04   1.025905e+05   5.939283e+03   -6.339665e+03
3.070948e+00   1.527489e+03   -3.681791e+02	3.356500e+04   1.038169e+05   5.947560e+03   -6.303972e+03
3.110500e+00   1.516819e+03   -3.783329e+02	3.356229e+04   1.051354e+05   5.924105e+03   -6.319587e+03
3.150052e+00   1.467781e+03   -3.916894e+02	3.351487e+04   1.063129e+05   5.895736e+03   -6.194173e+03
3.189604e+00   1.455186e+03   -4.054639e+02	3.344983e+04   1.074332e+05   5.814439e+03   -6.192081e+03
3.229156e+00   1.455928e+03   -4.134778e+02	3.340898e+04   1.086224e+05   5.738199e+03   -6.249202e+03
3.268709e+00   1.446431e+03   -4.257581e+02	3.336462e+04   1.097981e+05   5.662066e+03   -6.255167e+03
3.308261e+00   1.397850e+03   -4.293549e+02	3.335398e+04   1.110822e+05   5.675586e+03   -6.146797e+03
3.347813e+00   1.373082e+03   -4.355183e+02	3.326859e+04   1.121151e+05   5.535759e+03   -6.112802e+03
3.387365e+00   1.354302e+03   -4.584408e+02	3.322037e+04   1.132691e+05   5.502569e+03   -6.076561e+03
3.426917e+00   1.349811e+03   -4.602549e+02	3.322108e+04   1.145844e+05   5.458757e+03   -6.121513e+03
