TITLE = "Grid: prim/mr_v4.2_no_tail_wing_v2_wing_set_0.17_targ_coarse_lvl_2.grid, Pointdata: sol/sol.pval.unsteady_i=2600_t=5.20000000e-01" 
VARIABLES = "Y", fx, fy, fz, mx, my, mz
#
# Force distributions of the components 
#
ZONE T="DISTR      Wing", F=POINT 
1.923936e+00   0.000000e+00   0.000000e+00	0.000000e+00   0.000000e+00   0.000000e+00   0.000000e+00
1.963488e+00   2.857340e+03   -2.990378e+02	3.390474e+04   6.731006e+04   9.494066e+03   -6.707801e+03
2.003041e+00   2.797880e+03   -2.743483e+02	3.400426e+04   6.885264e+04   9.209972e+03   -6.774970e+03
2.042593e+00   2.685124e+03   -2.620509e+02	3.407509e+04   7.034247e+04   9.073407e+03   -6.746736e+03
2.082145e+00   2.575656e+03   -2.523152e+02	3.421357e+04   7.197772e+04   8.975097e+03   -6.700671e+03
2.121697e+00   2.476367e+03   -2.533405e+02	3.429339e+04   7.350168e+04   8.863851e+03   -6.649314e+03
2.161249e+00   2.418257e+03   -2.520888e+02	3.437930e+04   7.504625e+04   8.728327e+03   -6.666082e+03
2.200801e+00   2.380560e+03   -2.566924e+02	3.440770e+04   7.646934e+04   8.471319e+03   -6.697510e+03
2.240353e+00   2.279892e+03   -2.627701e+02	3.443602e+04   7.789465e+04   8.310789e+03   -6.614973e+03
2.279905e+00   2.218259e+03   -2.553322e+02	3.444662e+04   7.928072e+04   8.192934e+03   -6.597773e+03
2.319458e+00   2.140445e+03   -2.505964e+02	3.447445e+04   8.070783e+04   8.084700e+03   -6.571090e+03
2.359010e+00   2.125967e+03   -2.601956e+02	3.446902e+04   8.205989e+04   7.896611e+03   -6.614912e+03
2.398562e+00   2.094463e+03   -2.687991e+02	3.451581e+04   8.353461e+04   7.765451e+03   -6.624326e+03
2.438114e+00   2.113434e+03   -2.746866e+02	3.449570e+04   8.485069e+04   7.632276e+03   -6.750638e+03
2.477666e+00   2.046980e+03   -2.733365e+02	3.444741e+04   8.609637e+04   7.502321e+03   -6.704349e+03
2.517218e+00   2.018462e+03   -2.886961e+02	3.443199e+04   8.742049e+04   7.401966e+03   -6.683328e+03
2.556770e+00   1.928894e+03   -2.816681e+02	3.443902e+04   8.879889e+04   7.412225e+03   -6.577229e+03
2.596322e+00   1.873214e+03   -2.913506e+02	3.444003e+04   9.016238e+04   7.336510e+03   -6.529835e+03
2.635875e+00   1.836648e+03   -2.908923e+02	3.440757e+04   9.143889e+04   7.264602e+03   -6.514540e+03
2.675427e+00   1.831040e+03   -3.136481e+02	3.438362e+04   9.273613e+04   7.167266e+03   -6.544969e+03
2.714979e+00   1.792128e+03   -3.218492e+02	3.434773e+04   9.399891e+04   7.088121e+03   -6.492655e+03
2.754531e+00   1.767902e+03   -3.283033e+02	3.429985e+04   9.522541e+04   6.931705e+03   -6.503798e+03
2.794083e+00   1.744303e+03   -3.312758e+02	3.425826e+04   9.646319e+04   6.848795e+03   -6.517080e+03
2.833635e+00   1.748867e+03   -3.437735e+02	3.424859e+04   9.779083e+04   6.860233e+03   -6.563406e+03
2.873187e+00   1.705551e+03   -3.576936e+02	3.419392e+04   9.898955e+04   6.699630e+03   -6.498955e+03
2.912739e+00   1.675217e+03   -3.618964e+02	3.413617e+04   1.001724e+05   6.704701e+03   -6.466261e+03
2.952292e+00   1.637040e+03   -3.694412e+02	3.409114e+04   1.013889e+05   6.656678e+03   -6.427760e+03
2.991844e+00   1.579865e+03   -3.708045e+02	3.405244e+04   1.026207e+05   6.536247e+03   -6.334810e+03
3.031396e+00   1.577888e+03   -3.793340e+02	3.395087e+04   1.036592e+05   6.358941e+03   -6.371293e+03
3.070948e+00   1.549410e+03   -3.908346e+02	3.391694e+04   1.048977e+05   6.365305e+03   -6.336246e+03
3.110500e+00   1.538595e+03   -4.008280e+02	3.391429e+04   1.062303e+05   6.340608e+03   -6.352396e+03
3.150052e+00   1.489366e+03   -4.142997e+02	3.386707e+04   1.074224e+05   6.310965e+03   -6.227618e+03
3.189604e+00   1.476881e+03   -4.280709e+02	3.380196e+04   1.085565e+05   6.227778e+03   -6.226790e+03
