TITLE="Monitoring file: sol/sol.monitor.tmp.dat"
VARIABLES= "thistime" "Inner-iter" "Rrho" "Rrhovx" "Rrhovz" "RrhoE" "C-lift" "C-drag" "C-my" "Max-y+"
 0.0002 100 0.00970187580068 0.0259896812759 0.0279386780003 0.505184775034 0.338244412729 0.020989828197 -0.0705980130964 0.625892939391
 0.0004 678 0.0558153918065 0.0219977455882 0.0208462816131 0.288583522254 0.338304756892 0.0209847691339 -0.0703722189657 0.625894918949
 0.0006 1299 0.0622564885254 0.0241555632436 0.0228424995789 0.319106138704 0.338229031413 0.0209936279446 -0.0706713517517 0.625896317269
 0.0008 1927 0.0542708328079 0.0208279642015 0.0203401083893 0.292026820519 0.338127961749 0.021004477012 -0.0710629741141 0.625897380968
 0.001 2486 0.0533927952982 0.0220674156737 0.0221409648471 0.282089454627 0.338104723561 0.021007018884 -0.0711510200931 0.625898172257
 0.0012 3045 0.0584483395869 0.026588763293 0.0266503675975 0.323107629985 0.3381668976 0.021001196049 -0.0709126292805 0.625898838087
 0.0014 3635 0.0612815716607 0.0229918373371 0.0273068600013 0.366748595844 0.338256331249 0.0209932669811 -0.0705748918444 0.625899414106
 0.0016 4202 0.0454198665121 0.0238411844782 0.0235226759462 0.260584099988 0.338315603957 0.0209888133799 -0.070356565328 0.62589986673
 0.0018 4702 0.0425489314759 0.0213053120791 0.0196580021121 0.257410519034 0.338327260243 0.0209891081438 -0.0703205940252 0.625900197784
 0.002 5226 0.0466154191796 0.0257490217429 0.0236902173282 0.288249183873 0.338311433326 0.0209918172457 -0.0703874573366 0.625900480956
 0.0022 5745 0.0481027059645 0.0221720377941 0.0255044235709 0.295581391947 0.338299108562 0.0209938892004 -0.0704391092638 0.625900705687
 0.0024 6248 0.0442234308914 0.0206771609107 0.0224403239429 0.278586196184 0.338307752546 0.020993876125 -0.0704109239606 0.625900879747
 0.0026 6748 0.0418764514165 0.0172681401761 0.017996222076 0.275220209415 0.338334720449 0.0209922980658 -0.0703146590644 0.625901018405
 0.0028 7249 0.0442184443473 0.0228383640364 0.0226247500551 0.295590490368 0.338366412714 0.0209905536982 -0.0702023399834 0.625901129376
 0.003 7749 0.0528915579708 0.0249943614907 0.027444609507 0.383565149575 0.338391387381 0.0209896339524 -0.0701166086864 0.625901217368
 0.0032 8249 0.0534885785696 0.0240685077523 0.0238662316297 0.396120537993 0.338407279555 0.0209895948847 -0.0700654600569 0.625901287177
 0.0034 8753 0.0436961395603 0.0197731933013 0.0219765441016 0.313615009136 0.338419168324 0.0209898418763 -0.0700292402802 0.625901343043
 0.0036 9256 0.0383687251325 0.0180305344795 0.0171488762588 0.284290675734 0.338433464087 0.0209898112566 -0.0699839747213 0.625901386957
 0.0038 9756 0.0461476605405 0.0228157969237 0.022428643758 0.365029911442 0.338453154219 0.0209893181892 -0.0699189382196 0.625901421345
 0.004 10256 0.0458833338073 0.0237611283921 0.0206946272982 0.359282370381 0.338476977161 0.0209885635325 -0.069839293147 0.625901448682
 0.0042 10756 0.0373374327802 0.022381472272 0.0218597777456 0.283613488745 0.338501786947 0.0209878388528 -0.0697569422128 0.625901470375
 0.0044 11256 0.0366675289048 0.0203321223743 0.0196147607402 0.28596711297 0.338525305712 0.0209873120401 -0.0696802615858 0.625901487567
 0.0046 11756 0.0400709881034 0.0192157121807 0.0211927468743 0.32878782278 0.338547350947 0.0209869481781 -0.0696097241506 0.625901501169
 0.0048 12256 0.0361287611882 0.0204713122452 0.0186960441345 0.315703421742 0.338569204329 0.0209866184845 -0.0695404566707 0.625901511906
 0.005 12756 0.0336465888106 0.0206682039244 0.0180178582002 0.291445458279 0.338592231834 0.0209862241029 -0.0694674398811 0.625901520354
 0.0052 13256 0.0332676887074 0.0243480707523 0.0222362509325 0.290063221791 0.338616939974 0.0209857560495 -0.0693889383966 0.625901526973
 0.0054 13756 0.03313221194 0.0219808494547 0.0204865696337 0.28936059644 0.338642943975 0.0209852682632 -0.0693065006228 0.625901532133
 0.0056 14256 0.0305422143755 0.0210753600041 0.0213579495831 0.272867495378 0.338669543894 0.0209848163528 -0.0692227571831 0.625901536135
 0.0058 14759 0.0335829515803 0.0218485394447 0.0221373051929 0.313634264806 0.338696307206 0.0209844161728 -0.0691392796069 0.625901539424
 0.006 15262 0.0282355058244 0.0215424174871 0.0202225357849 0.26594371559 0.3387232535 0.0209840522468 -0.0690559559618 0.625901541861
 0.0062 15765 0.030671535446 0.0214599178561 0.02230690026 0.302935158633 0.338750685292 0.0209836939569 -0.0689716711481 0.625901543689
 0.0064 16268 0.0360930490058 0.0221755034519 0.0230406078143 0.365113975449 0.338778888525 0.0209833234636 -0.0688854029468 0.625901545061
 0.0066 16771 0.0342215096624 0.0234376882458 0.0222755958387 0.35381364772 0.338807944922 0.0209829424606 -0.0687969183252 0.625901538473
 0.0068 17274 0.0346691446179 0.027242674773 0.0237287570432 0.359795434325 0.33883776507 0.0209825650383 -0.0687066092822 0.625901586279
 0.007 17778 0.0306439472508 0.0220647056041 0.0217987273579 0.32528934244 0.338868224947 0.0209822002821 -0.0686149963234 0.625901759303
 0.0072 18282 0.0243789141751 0.0243221157779 0.024017944595 0.252630763 0.338899290524 0.0209818346292 -0.0685222538286 0.625902123273
 0.0074 18786 0.0277937943214 0.0241420695575 0.0233407804271 0.287090762067 0.338930986875 0.0209814829186 -0.0684283806432 0.625902728153
 0.0076 19290 0.0246563921327 0.0232396193284 0.0220011207156 0.275072511747 0.338963413107 0.0209811421455 -0.0683331204185 0.625903604478
 0.0078 19794 0.0261859530578 0.0226726834446 0.0210093633859 0.293757730501 0.338996664414 0.0209808091678 -0.0682362540418 0.625904777358
 0.008 20298 0.0256514184972 0.0211255809114 0.0215200153143 0.279448500774 0.339030804014 0.0209804772646 -0.0681377106579 0.62590627267
 0.0082 20802 0.0229602937051 0.0273329369122 0.0250603123887 0.266794419484 0.339065857751 0.0209801434889 -0.0680375773993 0.625908117044
